"","res1_squared"
"1",0.23877237490069
"2",-0.00597673335317905
"3",0.960239581202376
"4",0.0601704315570777
"5",0.225795566613208
"6",0.448003192025315
"7",0.0491877393975394
"8",0.262315872364683
"9",0.369942918467714
"10",1.1090950775785
"11",0.236808786761604
"12",-0.0644578617267055
"13",0.555066478587186
"14",0.485629585596712
"15",1.0258570007363
"16",1.51021991124446
"17",0.747906702919387
"18",0.778181316642255
"19",1.16938325827044
"20",0.15867520498744
"21",1.58129734998853
"22",1.11560078395167
"23",0.406094171965418
"24",0.505512151783566
"25",0.352505476684443
"26",0.786201791677805
"27",0.401668231693938
"28",2.62564940819358
"29",0.0708276240415173
"30",0.549804996031909
"31",0.733877931321586
"32",1.64144798585607
"33",0.572390281326673
"34",0.300079310656202
"35",0.704361121498939
"36",0.413574989640881
"37",0.665151683080008
"38",0.314429402077158
"39",0.150146919359341
"40",0.812816060556234
"41",0.670899138516046
"42",0.166386921741398
"43",0.406388641740435
"44",1.30986976061161
"45",0.105856912042709
"46",0.206254944190854
"47",0.199301053868924
"48",0.477021948668298
"49",0.372877542723073
"50",0.261792679712542
"51",1.30319076412164
"52",0.331064969319741
"53",0.665344658039798
"54",1.89108729745237
"55",0.825100931755923
"56",0.73044401730743
"57",1.46849667553721
"58",0.64098093794645
"59",0.862496098242238
"60",0.673158077493372
"61",0.76929505923704
"62",1.81581553576488
"63",0.321041143824597
"64",0.914617999762882
"65",1.74584732982229
"66",0.685695691039814
"67",1.26410347399116
"68",0.95423340724434
"69",0.65696341058077
"70",0.698775936996696
"71",0.523000624862365
"72",0.513047447780815
"73",0.172747456325871
"74",0.260375317402863
"75",0.775262410412318
"76",1.74924900996701
"77",0.32944134724552
"78",0.862139674755235
"79",0.360519770369796
"80",0.621457489438657
"81",0.633925818196689
"82",0.322684900392689
"83",0.576651758300961
"84",0.292018445384858
"85",0.600794996547236
"86",0.121370353458993
"87",0.191531546094726
"88",3.34923023746365
"89",0.996546105343112
"90",1.32174704917449
"91",0.346699647602088
"92",0.849831217967021
"93",1.83459847665861
"94",0.855302065177888
"95",-0.000731233804293907
"96",0.0385594767297572
"97",0.702855439698133
"98",0.765214727728106
"99",0.463292026657605
"100",1.71517130834904
"101",0.115600637118582
"102",0.86096481373649
"103",0.825682302932098
"104",0.332936529737914
"105",-0.013807826767781
"106",0.127230945221023
"107",1.3241374808354
"108",1.95401793416185
"109",0.807889471604815
"110",1.39308762775273
"111",1.90986895661655
"112",0.73050456234701
"113",0.367386384574278
"114",0.612577968525593
"115",2.27306733357742
"116",0.156069070698469
"117",1.78742340603355
"118",0.435059866791664
"119",0.821345370864527
"120",0.610928184342401
"121",0.941205592126263
"122",0.531058498423111
"123",0.743979709514276
"124",0.893707217585498
"125",1.46615931729434
"126",0.966019784971632
"127",-0.0297388678163741
"128",-0.0212359871793272
"129",0.541647544975884
"130",0.222292702181947
"131",2.26410519834126
"132",1.99570002054385
"133",0.0787111716786721
"134",0.445834867741857
"135",1.27363573513619
"136",0.172491205894765
"137",0.982841004416804
"138",0.179240780172529
"139",1.04551487872254
"140",0.725378848179171
"141",0.120221538429269
"142",1.10765822098806
"143",0.119684773781696
"144",1.757288343231
"145",0.247081141032385
"146",0.0548787580223429
"147",0.451575218041205
"148",0.01602871817216
"149",0.646233801385575
"150",0.420643846982487
"151",0.0205424077424311
"152",0.0600589817175992
"153",-0.0920781591431304
"154",1.92683207029964
"155",1.24736725609482
"156",0.0649389200405286
"157",0.711299450680808
"158",0.777503342176349
"159",0.349037384132013
"160",0.415974838672354
"161",0.297955190116314
"162",-0.066799806324404
"163",0.149133601263759
"164",0.612319766113229
"165",0.684191659660092
"166",0.34001801578966
"167",1.0223181976972
"168",0.0137655389440929
"169",0.410562926101581
"170",0.359864663901312
"171",0.439536280693048
"172",2.27849130252311
"173",0.0892312674991908
"174",0.17312688541174
"175",0.799152608769748
"176",0.65513079844513
"177",0.0937276791743369
"178",1.02895476194247
"179",1.65375982854415
"180",0.535978507825329
"181",0.67331855615241
"182",0.626932164446889
"183",0.590779048808093
"184",0.76440826246411
"185",0.171890592352442
"186",0.9019016114602
"187",-0.0175452767836004
"188",0.404920157083066
"189",1.4591075485074
"190",0.603677163431379
"191",0.184092276216147
"192",0.834146817452087
"193",0.705235391473513
"194",0.312666688531029
"195",0.0108386065324344
"196",0.754499432035174
"197",-0.0367058611311529
"198",2.13872378667619
"199",1.00679190656567
"200",1.16536543078424
"201",0.806287440073138
"202",0.148084664047782
"203",0.233995892053278
"204",0.449634576548755
"205",0.706315493305985
"206",-0.00785962576300903
"207",0.246736474548439
"208",0.13141523728848
"209",1.79054513121005
"210",0.365379840439911
"211",2.00295489769832
"212",1.03380110460099
"213",0.0830254859840045
"214",0.290443490377475
"215",0.266550500189914
"216",-0.0297185486362359
"217",0.145019962867692
"218",0.279728781560645
"219",0.608905267995759
"220",1.0786590171733
"221",2.15442819792108
"222",0.970714002869451
"223",-0.0127052835924975
"224",0.539556632134869
"225",0.524375415510209
"226",0.189967132840679
"227",1.96954555258414
"228",1.71986186572369
"229",0.461878131243561
"230",0.347770351992563
"231",0.413191872885209
"232",0.816303607603285
"233",-0.0351077386463974
"234",0.666420233676831
"235",0.0208696276412179
"236",0.0157676108112816
"237",2.4974777818335
"238",1.89626559036962
"239",0.911323944865502
"240",0.247316275624327
"241",0.178587907936593
"242",0.0983517203778219
"243",0.957642575170542
"244",2.01017409953145
"245",0.197011539680348
"246",0.0715866518218728
"247",0.602747665516975
"248",-0.0351289321405719
"249",0.563870665570282
"250",0.569547854699072
"251",0.810265682954166
"252",0.725333297993637
"253",0.0386414215884229
"254",0.449310523138934
"255",0.536995066744696
"256",0.648355112262515
"257",1.04715905287985
"258",0.60895946857455
"259",0.703386634524404
"260",0.703212117055612
"261",0.964904234153444
"262",0.207119335650176
"263",0.390100145900401
"264",0.561274531991217
"265",0.25647530227331
"266",0.164294232663083
"267",0.352657577892959
"268",0.129714683118502
"269",0.851406653687245
"270",1.62401078899942
"271",0.478936585923389
"272",0.294190151576892
"273",0.395279411526316
"274",1.94958039379393
"275",0.390243910155307
"276",-0.0569094180615954
"277",0.680411183864046
"278",0.695804163758457
"279",0.756164268447335
"280",0.505833576225213
"281",0.226191942505208
"282",0.0698069992588914
"283",0.461298593386555
"284",0.514601194577428
"285",0.358343394071629
"286",0.827723469351238
"287",0.77532923572325
"288",0.221504829037814
"289",0.101606054345035
"290",0.107217298708673
"291",0.902781354972823
"292",1.36511916352586
"293",0.0957443524128593
"294",0.591367738270564
"295",1.01327818193354
"296",0.446555328528133
"297",0.396321095758719
"298",1.58280045679694
"299",0.061775726079567
"300",1.60802397998588
"301",0.845722229021835
"302",1.61888191746003
"303",0.578836737055738
"304",1.79504248244342
"305",0.431579068211717
"306",0.113338132791083
"307",0.249903867736361
"308",0.352376437763539
"309",0.0974191676002434
"310",1.12575820498305
"311",-0.0679500021555313
"312",0.992010577339567
"313",2.04284388998915
"314",0.511114336804382
"315",1.30097587661713
"316",0.743762332386032
"317",-0.0586293422335132
"318",0.361645807284318
"319",-0.0512625890008233
"320",0.840314596348621
"321",-0.0166283169687197
"322",1.62503274087719
"323",0.46336950250254
"324",2.09631217084866
"325",0.711017410064308
"326",0.615801301923245
"327",0.658996827469792
"328",0.52013063834287
"329",1.90898336313237
"330",0.124160117279838
"331",2.07950422250852
"332",0.251220305406293
"333",0.643968347526647
"334",1.17508120611034
"335",0.906752951714793
"336",0.443940000868485
"337",1.04270121342477
"338",0.0621728159303971
"339",0.442779943456995
"340",0.550079523911251
"341",1.53358039191018
"342",0.500832066560928
"343",0.228955298055469
"344",0.00233143410218906
"345",0.407375485296589
"346",0.298906946128292
"347",0.704613792964943
"348",0.639614204349851
"349",0.0853565585199143
"350",1.08991809133492
"351",0.504884597937573
"352",0.322500104987717
"353",-0.0621639557048685
"354",1.91905659814435
"355",0.832422686625692
"356",0.167041368395324
"357",0.933400312771074
"358",0.804886245563806
"359",0.0975038399016144
"360",0.0332824698812587
"361",0.869917518988622
"362",0.208950629415954
"363",0.551352336897983
"364",-0.0453907996646811
"365",-0.0879374346925193
"366",2.88513776656003
"367",0.072878616029346
"368",0.423835821746922
"369",0.430634161092072
"370",0.042215559351296
"371",0.824574217296453
"372",0.246211409222052
"373",0.848505241274382
"374",1.45478178017355
"375",0.529907306917631
"376",1.34881876229466
