RF_Prediction_g
0.32531681456053735
0.09701472565313717
0.23776690298275963
0.09664613327936922
0.27464256504922263
0.38837714736563794
0.34319066086719496
0.2650489896651337
0.22102336887300894
0.47536750929932375
0.35103201605414697
0.504727067485525
0.2761744265880326
0.2649546188206489
0.11826268969030342
0.3061775668825129
0.43058128693104913
0.4020829791607563
0.5284092587743037
0.3350000178472087
0.4342504523306447
0.4832704038321529
0.04676297467525256
0.06956468856038821
0.2600505216266889
0.22885174572093625
0.5334953682863794
0.30519792758099645
0.3613042429278421
0.2550755695190819
0.07399243682966819
0.22730832361522643
0.27879080594556244
0.10759558367348215
0.5232644162646668
0.24678322563107746
0.4020036847914955
0.18498825475016914
0.3903711907281042
0.1652401742791569
0.43882504465568656
0.28751585608985997
0.3983104468448596
0.2529404991135606
0.10569782514993964
0.5664904249404636
0.18599725333296932
0.3328733654397053
0.20479507461808702
0.2675559118286521
0.4722071263434932
0.27386930514509067
0.47489376895710966
0.37965181092040057
0.34092494045488897
0.18271796443239058
0.46510926433012356
0.23840727318425212
0.3887853328285749
0.46046119621345416
0.1417630695078071
0.3223352606420351
0.3965611443964312
0.14149489317399958
0.18223857822406547
0.0801256213846682
0.43704006999979406
0.30222722167262966
0.22883308616251818
0.5195548609799183
0.24113737322824902
0.05322752222873589
0.41811258307225124
0.374123747062204
0.26507939254951735
0.10189505318556341
0.2528251172163596
0.43244918294974033
0.3102844177234736
0.45848396100998046
0.08080723572630266
0.2296947850717392
0.07962853461434015
0.24271567270836036
0.3751341120409439
0.06417505890063792
0.18500628834055827
0.06723707193118253
0.34787330594206295
0.1197018698402868
0.22140590306904237
0.18108154901328435
0.09610996744354855
0.6049805309992131
0.3672045170324437
0.3489920587321686
0.21623774514207916
0.41997956004141096
0.28808587648035394
0.5383123974407782
0.4497474308640321
0.5179462566698873
0.27304745867945135
0.24812698555070908
0.18549479640336347
0.150754713055717
0.22393078536485675
0.4170031910100378
0.48038470767411584
0.10096800592005808
0.17229436044865626
0.4144808737355451
0.4554429193514513
0.14481012964064296
0.06023191862879436
0.6969207810391133
0.5118096359967851
0.08356431828732096
0.13324665451806714
0.38502082246846897
0.2324199902195928
0.31812128140439955
0.23183445559244137
0.33585739293411193
0.12232121504064188
0.43367224483627775
0.12756386368879172
0.4596712989449348
0.4086143614716144
0.25609256518944
0.3813345347372437
0.11220322130878115
0.4166795617363913
0.4365237371592516
0.4477540304259018
0.1865233937272648
0.24767548249809226
0.32716609003665853
0.20118929969905966
0.2520602701963519
