"","res1_squared"
"545",0.786958682680133
"546",0.322553143047073
"547",0.476593156640134
"548",0.232629338803299
"549",0.654938772751961
"550",0.394579640402428
"551",0.383428840608456
"552",0.585993037706948
"553",0.710435370756045
"554",0.450069840689902
"555",0.374794709826842
"556",0.712269401965345
"557",0.578132657990526
"558",0.487160365578794
"559",0.411246200271462
"560",0.426745018238236
"561",0.542917574539938
"562",0.310210839480281
"563",0.377845428124271
"564",0.535554838023352
"565",0.631409151226337
"566",0.570529645543825
"567",0.959116804250565
"568",0.524519941639098
"569",0.397732998029553
"570",0.604400324311496
"571",0.93643438829335
"572",0.223112162940341
"573",0.289733671524841
"574",0.471131193253075
"575",0.230012603158113
"576",0.619973243416795
"577",0.464039570829794
"578",0.266569999074243
"579",0.181417362619666
"580",0.470169333967758
"581",0.75520309001304
"582",0.157110038948278
"583",0.724308492453431
"584",0.612416438280715
"585",0.473528050000798
"586",0.258862432621831
"587",0.234280754075094
"588",0.265127656447784
"589",0.594678158820374
"590",0.269798646110237
"591",0.88961196612654
"592",0.396081419598185
"593",0.466566689007651
"594",0.43859922686283
"595",0.291597648820413
"596",0.440639406521464
"597",0.2811189148648
"598",0.606519108691058
"599",0.209190726898866
"600",0.474955955719319
"601",0.537809935954262
"602",0.345017802383165
"603",0.176903222860978
"604",0.45582588501892
"605",0.431299126163801
"606",0.332690491820989
"607",0.612004504599018
"608",0.451583822591171
"609",0.177757204008908
"610",0.170871549068265
"611",0.263828479080477
"612",0.547544015366583
"613",0.207074007057017
"614",0.36547851973978
"615",0.362958480810278
"616",0.487581080760601
"617",0.164085644166799
"618",0.212759086336076
"619",0.350332117965422
"620",0.284540027285007
"621",0.231967842402695
"622",0.170781769993713
"623",0.333864672498875
"624",0.492677481960935
"625",0.517591144761688
"626",0.28433443877394
"627",0.14888958515326
"628",0.495643745687658
"629",0.382475962212509
"630",0.298884814999366
"631",0.310740162245381
"632",0.367168715107507
"633",0.214911365226962
"634",0.528113592721714
"635",0.507644999101356
"636",0.39547336170991
"637",0.431614109696575
"638",0.440604966428189
"639",0.440821193982163
"640",0.176575243419839
"641",0.342291137878003
"642",0.315199696375638
"643",0.303454346628595
"644",0.291845460930897
"645",0.366598221540583
"646",0.288125807694576
"647",0.247063396252822
"648",0.641573381208198
"649",0.669019953255563
"650",0.161892790315296
"651",0.362677357623818
"652",0.390757338865277
"653",0.410470923575706
"654",0.567794796028344
"655",0.621879585790947
"656",0.285397343635694
"657",0.486748662021877
"658",0.35057220511335
"659",0.499518841361969
"660",0.201799511565659
"661",0.577082871515406
"662",0.583000215729655
"663",0.65453339938346
"664",0.475175519180216
"665",0.260560170652143
"666",0.42827847752832
"667",0.853683170482369
"668",0.793722881205252
"669",0.277662846748239
"670",0.65317097330909
"671",0.820500934501466
"672",0.57658156521294
"673",0.412240300738117
"674",0.482261248622219
"675",0.36129960364572
"676",0.223112660539359
"677",0.502425792961329
"678",0.215016233810625
"679",0.889125350061551
"680",0.341261402112047
"681",0.556730096880796
"682",0.719627859932072
"683",0.192549720586155
"684",0.435390191294281
"685",0.199242799753405
"686",0.469007454958509
"687",0.5611845686472
"688",0.426370131485088
"689",0.269936117610665
"690",0.557960249759297
"691",0.259424338121714
"692",0.490622686858192
"693",0.24349416618014
"694",0.763098301533387
"695",0.188068213728197
"696",0.309054115236931
"697",0.755955156520355
"698",0.765041752345461
"699",0.566270716055359
"700",0.389099944014386
"701",0.295374666184335
"702",0.378358937243849
"703",0.46986714220536
"704",0.161097628665289
"705",0.840416825929372
"706",0.526759174083569
"707",0.531237593786917
"708",0.488561741848962
"709",0.454929708426209
"710",0.147100101534715
"711",0.211013014655887
"712",0.372961568366209
"713",0.399541034412009
"714",0.565493937956601
"715",0.634640004198282
"716",0.239707833578118
"717",0.27657562877624
"718",0.213909341285066
"719",0.140746476215137
"720",0.173837624685498
"721",0.290325412469974
"722",0.149024476241567
"723",0.806367279094973
"724",0.549860530856809
"725",0.477663354250746
"726",0.53236171402779
"727",0.264318168627722
"728",0.405659847225494
"729",0.157205647880692
"730",0.27313838778622
"731",0.309441489404305
"732",0.556943820491525
"733",0.55514003067689
"734",0.361450564104096
"735",0.294314384768587
"736",0.442918036987387
"737",0.211508846493064
"738",0.14599527477973
"739",0.222564298199959
"740",0.666793094282277
"741",0.723985753505058
"742",0.102927222413108
"743",0.326785863709483
"744",0.411065027965129
"745",0.575197068886007
"746",0.504766711888931
"747",0.501713187279251
"748",0.288817639094638
"749",0.215470360700284
"750",0.29781092062851
"751",0.367698654463574
"752",0.274420841680604
"753",0.331077479928706
"754",0.712438385299362
"755",0.307163247255887
"756",0.459023337675105
"757",0.791406965426339
"758",0.211955878602296
"759",0.523959217406119
"760",0.29580123976059
"761",0.362704088324342
"762",0.638024999871224
"763",0.656386726743131
"764",0.56195917849782
"765",0.192758902608267
"766",0.305978250681143
"767",0.382519513420189
"768",0.392596015028194
"769",0.393747710479745
"770",0.373952489409027
"771",0.337385449668928
"772",0.498849252568811
"773",0.793033204943906
"774",0.519439382148001
"775",0.45032507462965
"776",0.832234739325417
"777",0.419991461513912
"778",0.513419921996436
"779",0.580651803416233
"780",0.191742818477345
"781",0.537935323301648
"782",0.471126592914486
"783",0.661488298498829
"784",0.270326794673382
"785",0.211746678519209
"786",0.568713439778348
"787",0.229443682655076
"788",0.506580311211786
"789",0.302530977896149
"790",0.484817133538418
"791",0.2771791908324
"792",0.223168488771814
"793",0.521822364455288
"794",0.204926214555175
"795",0.604472933263356
"796",0.252465157376405
"797",0.346036287882068
"798",0.43374753079822
"799",0.263284531492022
"800",0.134306848502255
"801",0.362962117444152
"802",0.791579254454718
"803",0.181573840882738
"804",0.525321006844948
"805",0.516587943145465
"806",0.130159498927129
"807",0.260260718268129
"808",0.283315690108511
"809",0.537122739420674
"810",0.213838008255655
"811",0.326747500844147
"812",0.427804848068158
"813",0.429331694764095
"814",0.312354847442324
"815",0.433577021524342
"816",0.181750143853235
"817",0.348875682604314
"818",0.693901425919829
"819",0.614433657015686
"820",0.923524922208948
"821",0.667876462394619
"822",0.238675550807115
"823",0.468599751064546
"824",0.553398985714832
"825",0.325373353797234
"826",0.680349590278551
"827",0.190806831792748
"828",0.273149960013832
"829",0.190427703561054
"830",0.61639424282493
"831",0.693707312203914
"832",0.204737488205894
"833",0.365541717092654
"834",0.475150734164793
"835",0.597797733504857
"836",0.608653386331786
"837",0.593283130451574
"838",0.285037114980093
"839",0.499440217674869
"840",0.42656465001759
"841",0.421044096583868
"842",0.608936013908387
"843",0.742635562650253
"844",0.40540883983422
"845",0.209101312323569
"846",0.552445450957239
"847",0.244132368944992
"848",0.434130205548339
"849",0.254897098361515
"850",0.828871405151332
"851",0.60438329040366
"852",0.18827688723066
"853",0.588758775878554
"854",0.224983133074359
"855",0.477604568230971
"856",0.357826335453715
"857",0.402568613474848
"858",0.510604051383579
"859",0.286673111804348
"860",0.535152532069628
"861",0.366423030324491
"862",0.100509839313365
"863",0.36466235534161
"864",0.29778755973478
"865",0.199232848927871
"866",0.722858891320991
"867",0.396816874479086
"868",0.25360813594631
"869",0.177927654208107
"870",0.144591721092211
"871",0.180624596855308
"872",0.904372628256413
"873",0.502695561279675
"874",0.652872629336365
"875",0.442749782851113
"876",0.411095848754262
"877",0.3387141929002
"878",0.202242035743739
"879",0.62993513299507
"880",0.816610276600451
"881",0.184365894959964
"882",0.743457554462138
"883",0.382784995815896
"884",0.598848182035997
"885",0.530114540482371
"886",0.357164946134854
"887",0.654869325495304
"888",0.430415233667351
"889",0.194326323704382
"890",0.312916786348678
"891",0.268473061662304
"892",0.861639260440903
"893",0.128954772279257
"894",0.483421543246996
"895",0.264684793399768
"896",0.73609879515309
"897",0.819888916207821
"898",0.495279700167736
"899",0.342590867832145
"900",0.250030597006946
"901",0.324470408646083
"902",0.724033602012132
"903",0.718531006711522
"904",0.436996388775048
"905",0.3875372220816
"906",0.517662943770989
"907",0.152929611539198
"908",0.120259864740093
"909",0.561757304246276
"910",0.296762056633557
"911",0.536785856743129
"912",0.654353047667452
"913",0.352542695871398
"914",0.745601334480004
"915",0.128992774024407
"916",0.238359742934508
"917",0.72211616334526
"918",0.623035551196018
"919",0.422341859580295
"920",0.367113505969153
"921",0.184757796788348
"922",0.234233963192709
"923",0.697225712306994
"924",0.538228055151877
"925",0.775186167706072
"926",0.150599413616706
"927",0.476372099659256
"928",0.691121359463735
"929",0.264005911939437
"930",0.255674007535317
"931",0.5291712323566
"932",0.496826655112882
"933",0.338591807531274
"934",0.24446449484441
"935",0.158238382082232
"936",0.341848014334325
"937",0.709475788650542
"938",0.646326046047193
"939",0.291457308489584
"940",0.137565657155928
"941",0.443887402272483
"942",0.441335564498329
"943",0.540562554419454
"944",0.569430489775481
"945",0.60485024897119
"946",0.21231869043955
"947",0.627746805859502
"948",0.364424470501844
"949",0.423491168850297
"950",0.919873747774831
"951",0.454222894436384
"952",0.590733504924912
"953",0.601145086458598
"954",0.708238282328615
"955",0.584638096992961
"956",0.732040957288072
"957",0.424464483146306
"958",0.814868758870648
"959",0.399755733699568
"960",0.292838896111029
"961",0.30240095188184
"962",0.249426091886787
"963",0.579257036976084
"964",0.758108107806117
"965",0.497413500195946
"966",0.650257929179694
"967",0.583500334911955
"968",0.608789338828118
"969",0.271733394034508
"970",0.307835821937749
"971",0.513089433987114
"972",0.691448740306045
"973",0.417668814420092
"974",0.210465059975782
"975",0.18905591925331
"976",0.601729023621076
"977",0.648524965411673
"978",0.511050496299324
"979",0.657293055102149
"980",0.398830005444839
"981",0.536372841570929
"982",0.508366201876726
"983",0.313452876365066
"984",0.48624915491418
"985",0.397344753790275
"986",0.393648960153176
"987",0.609927477943354
"988",0.308615286630294
"989",0.495921525772099
"990",0.302178250680062
"991",0.682715603469847
"992",0.198655914142615
"993",0.430294159173742
"994",0.52524626208148
"995",0.550464518392938
"996",0.47270429681284
"997",0.234645134285798
"998",0.812315863345915
"999",0.437572760598268
"1000",0.400149258338712
"1001",0.376885089975588
"1002",0.485174814725385
"1003",0.523743906804328
"1004",0.511048614854241
"1005",0.560515361551211
"1006",0.113669132093614
"1007",0.179511385162371
"1008",0.316240499622358
"1009",0.240490203529035
"1010",0.173652430251018
"1011",0.260827856522772
"1012",0.827690968576651
"1013",0.232762284848837
"1014",0.446233371467581
"1015",0.541527988448866
"1016",0.655529384320415
"1017",0.2611634187068
"1018",0.280359444541577
"1019",0.618073749033125
"1020",0.122259961051034
"1021",0.511827506773901
"1022",0.578198065747875
"1023",0.165141447918128
"1024",0.538312280495944
"1025",0.697373968273248
"1026",0.380351441289292
"1027",0.216627830898964
"1028",0.129250041617213
"1029",0.441304140186243
"1030",0.371051163946553
"1031",0.599810032270125
"1032",0.771891537975889
"1033",0.510788267535172
"1034",0.500172229117592
"1035",0.446404420553
"1036",0.294848754639745
"1037",0.898050812075548
"1038",0.881875641685717
"1039",0.499418902442856
"1040",0.387342430185867
"1041",0.784548305844255
"1042",0.58986982413901
"1043",0.66536169236835
"1044",0.223927958851931
"1045",0.203289881976423
"1046",0.448631332478139
"1047",0.558093735029648
"1048",0.4119043891126
"1049",0.286357383175258
"1050",0.443893602209742
"1051",0.527276110909311
"1052",0.539844207409376
"1053",0.540170717366339
"1054",0.258227842146306
"1055",0.250150497466799
"1056",0.204171882303815
"1057",0.160385539389326
"1058",0.225398289593962
"1059",0.263169393895551
"1060",0.174025044387116
"1061",0.434130460772796
"1062",0.511031759024049
"1063",0.354322092869464
"1064",0.251415374271313
"1065",0.317284232717852
"1066",0.589348436380754
"1067",0.341350196062019
"1068",0.356896342682077
"1069",0.224612061070599
"1070",0.130058574008186
"1071",0.439805214523845
"1072",0.249204926641461
"1073",0.906613041618314
"1074",0.672373720064981
"1075",0.397333679483953
"1076",0.284998685982265
"1077",0.539099687632866
"1078",0.418637397286449
"1079",0.509436104521256
"1080",0.168560567191494
"1081",0.50048190035294
"1082",0.454986434304087
"1083",0.745099704553837
"1084",0.552778775218051
"1085",0.444538752463738
"1086",0.356891621512235
"1087",0.377764274728677
"1088",0.317995969005131
"1089",0.505056328383514
"1090",0.735090096161832
"1091",0.479188327735648
"1092",0.49785146720171
"1093",0.228574603010557
"1094",0.298454326564138
"1095",0.39436007100757
"1096",0.281073738612909
"1097",0.489504722582032
"1098",0.465819663186893
"1099",0.456020053793625
"1100",0.266951268673268
"1101",0.366458250877934
"1102",0.195464008218758
"1103",0.175382100045124
"1104",0.542751992199396
"1105",0.507468128721919
"1106",0.318772541893243
"1107",0.432636450004729
"1108",0.173049063195433
"1109",0.654146353997337
"1110",0.698919889901873
"1111",0.502882190386273
"1112",0.38831224025474
"1113",0.222720626145581
"1114",0.329614624590393
"1115",0.208912106237276
"1116",0.17257202907129
"1117",0.64945366511424
"1118",0.710739293225011
"1119",0.175345159306354
"1120",0.522022810299553
"1121",0.566457247113834
"1122",0.306081789676823
"1123",0.30633308502346
"1124",0.224892526526777
"1125",0.49562487486357
"1126",0.405080098851506
"1127",0.252462854627291
"1128",0.43879871523128
"1129",0.297241738613323
"1130",0.23111857240544
"1131",0.527637841435325
"1132",0.571947086613725
"1133",0.499874427757072
"1134",0.309266817139638
"1135",0.513488606960689
"1136",0.256453089601911
"1137",0.564177182123109
"1138",0.214984361493546
"1139",0.526271215702228
"1140",0.229119148136617
"1141",0.352633982226156
"1142",0.425048651118514
"1143",0.659507254724777
"1144",0.631045321533186
"1145",0.159285192977594
"1146",0.462986156613713
"1147",0.525278877864913
"1148",0.375154267484627
"1149",0.469125624056926
"1150",0.188601995470572
"1151",0.251084383154
"1152",0.0909483903931659
"1153",0.47524002823436
"1154",0.264873004324454
"1155",0.38892209106856
"1156",0.867111088504371
"1157",0.568019894521478
"1158",0.445724390979617
"1159",0.657895955369814
"1160",0.649430004435386
"1161",0.455196937246329
"1162",0.676935240953108
"1163",0.268530019094734
"1164",0.243517635414714
"1165",0.546318959949966
"1166",0.483976454223689
"1167",0.333716371864556
"1168",0.715930578712972
"1169",0.241937799384364
"1170",0.304582027291696
"1171",0.641008223160598
"1172",0.566430301704468
"1173",0.127430970992495
"1174",0.645020895657848
"1175",0.232193557478339
"1176",0.185702424267487
"1177",0.637221869463764
"1178",0.239458437772729
"1179",0.276680634933403
"1180",0.41030402339149
"1181",0.616522559303155
"1182",0.246008501987068
"1183",0.283897839225311
"1184",0.423570397200854
"1185",0.0920733093412602
"1186",0.620810507911727
"1187",0.244933914709091
"1188",0.332529483260668
"1189",0.598361910393472
"1190",0.171850120638146
"1191",0.409983802039795
"1192",0.390139589606409
"1193",0.101480729973372
"1194",0.177383196959295
"1195",0.327465262872741
"1196",0.153034682929983
"1197",0.566179929245191
"1198",0.213083516408642
"1199",0.268229432236583
"1200",0.666858296601002
"1201",0.566265960590755
"1202",0.479425689132261
"1203",0.155163269383023
"1204",0.67648226816077
"1205",0.19533683707537
"1206",0.232145646369694
"1207",0.748478331521393
"1208",0.263911855581514
"1209",0.437815857906002
"1210",0.772577576617441
"1211",0.242324158469975
"1212",0.851368416269861
"1213",0.529100200735887
"1214",0.199873571664541
"1215",0.611820324635547
"1216",0.32521254776905
"1217",0.260458201216339
"1218",0.254078580085794
"1219",0.647214542283699
"1220",0.445887150127219
"1221",0.914319419950323
"1222",0.597260312275006
"1223",0.549483667254769
"1224",0.175550437300908
"1225",0.216260108322566
"1226",0.28577116190218
"1227",0.670640392466021
"1228",0.727176322074302
"1229",0.245127214572418
"1230",0.383581524092546
"1231",0.393405678820583
"1232",0.367028862514151
"1233",0.262063816340556
"1234",0.31220343916236
"1235",0.515494494384001
"1236",0.525307795062517
"1237",0.251692960001267
"1238",0.31716363943506
"1239",0.439165327372292
"1240",0.393251129481489
"1241",0.758936332400658
"1242",0.770493282486258
"1243",0.633419625898659
"1244",0.241321098215812
"1245",0.636417797705606
"1246",0.789345929379219
"1247",0.309314115497475
