"","res1_squared"
"468",0.181664991718628
"469",0.500623753419198
"470",0.317501085810441
"471",0.223874149967902
"472",0.541163470878043
"473",0.763662565854689
"474",0.332610026590879
"475",0.22036009364579
"476",0.864636170836748
"477",0.453947238292913
"478",0.405081575573591
"479",0.65012396615569
"480",0.577932122099742
"481",0.765041987639762
"482",0.869895238122957
"483",0.695475328046343
"484",0.577118532796995
"485",0.750495639775278
"486",0.649313540186802
"487",0.298636029265337
"488",0.733829427255571
"489",0.550305232336997
"490",0.447860058638279
"491",0.246068811939332
"492",0.351313996623025
"493",0.332204858625344
"494",0.264176008665349
"495",0.588661118305951
"496",0.434766062287414
"497",1.07635528735493
"498",0.388331917077515
"499",0.824740560597475
"500",0.19673850817135
"501",0.631572058752514
"502",0.451016678080041
"503",0.306197394567506
"504",0.686381582251701
"505",0.649596164908722
"506",0.730796464844145
"507",0.676037168048303
"508",0.313506108624714
"509",0.911280082043593
"510",0.76309728450285
"511",0.457875915714366
"512",0.496266095362046
"513",0.441954084833789
"514",0.617801166681605
"515",0.44065622911348
"516",0.295265243701659
"517",0.631194552656421
"518",0.604103562921064
"519",0.339472226291925
"520",0.302499664168877
"521",0.30250837107203
"522",0.325820823183848
"523",0.583130996435406
"524",0.56932671675909
"525",0.37260451544353
"526",0.668657992333276
"527",0.714927410763326
"528",0.554903968380629
"529",0.707312002925887
"530",0.306020938239545
"531",0.442950853271047
"532",0.437786402864713
"533",0.446255601363712
"534",0.643569531022098
"535",0.447364095339257
"536",0.731850917988284
"537",0.33388475415776
"538",0.719794365608925
"539",0.336494071489574
"540",0.28174727010712
"541",0.704051326449834
"542",0.571250500315743
"543",0.704077462591718
"544",0.765281405844925
"545",0.240382911615867
"546",0.549610819327074
"547",0.660008161553756
"548",0.706362390062296
"549",0.471761213844224
"550",0.296752606475779
"551",0.476120511220178
"552",0.364775011410948
"553",0.152780621103223
"554",0.476246200920436
"555",0.63872647843443
"556",0.408674444947741
"557",0.309952287938296
"558",0.452701008461028
"559",0.801894132671372
"560",0.26138504510598
"561",0.622074983873113
"562",0.61758849416637
"563",0.318747324624668
"564",0.246331655451608
"565",0.277418534211321
"566",0.610280329394576
"567",0.416141087028015
"568",0.324793107055557
"569",0.631407720218206
"570",0.169685884298197
"571",0.390517219897146
"572",0.753436231010817
"573",0.488733622740205
"574",0.410583073860479
"575",0.719447713338303
"576",0.360446085189936
"577",0.48195265478018
"578",0.535297172201754
"579",0.79093666649483
"580",0.329026002452053
"581",0.293843912948865
"582",0.890273082342953
"583",0.280450395084749
"584",0.300562238706902
"585",0.788612846785541
"586",0.569906892589246
"587",0.640503241849897
"588",0.53864138788375
"589",0.565350339189813
"590",0.546732767223829
"591",0.485824688585888
"592",0.472379266770036
"593",0.364549936523269
"594",0.435006057646673
"595",0.594053216509945
"596",0.598708076455146
"597",0.470492686334489
"598",0.359396644258315
"599",0.690822958460589
"600",0.242797629306069
"601",0.566500669667713
"602",0.512197657579589
"603",0.914994078854033
"604",0.233882896881645
"605",0.733518048238666
"606",0.578247215867712
"607",0.368612467206377
"608",0.506136919605633
"609",0.792250223172326
"610",0.903166447148365
"611",0.56993480279038
"612",0.220029373859703
"613",0.721548774632143
"614",0.330732569945216
"615",0.412928652820694
"616",0.558840484052735
"617",0.861813188332747
"618",0.709755786683175
"619",0.34739640975071
"620",0.457678805588881
"621",0.671842126245898
"622",0.910004944172134
"623",0.525852089985167
"624",0.534589989282718
"625",0.538200221494064
"626",0.66776866436054
"627",0.961428397160736
"628",0.445048798316757
"629",0.310209375847488
"630",0.609859465588244
"631",0.493077686917602
"632",0.444634809780996
"633",0.769223435100967
"634",0.683119146013973
"635",0.259093491422685
"636",0.296660554087869
"637",0.536349728695131
"638",0.415827581519122
"639",0.719979089573987
"640",0.839106852627764
"641",0.392883126552065
"642",0.460924471874934
"643",0.555569991199678
"644",0.615145449828511
"645",0.358937987810863
"646",0.607632763796935
"647",0.66377037712493
"648",0.370924239714694
"649",0.413839730928801
"650",0.85738406210713
"651",0.330170557508622
"652",0.444461156797344
"653",0.40369763271249
"654",0.162912200176335
"655",0.163213126128736
"656",0.65931218672535
"657",0.32493458991508
"658",0.371160663822833
"659",0.298134813091685
"660",0.825855884414799
"661",0.33297642763758
"662",0.399949034865957
"663",0.241095212108508
"664",0.84209484393157
"665",0.579505891417856
"666",0.26102341218417
"667",0.299953785616973
"668",0.243656478586043
"669",0.540480379237189
"670",0.376343295684735
"671",0.277125515997344
"672",0.437124130049631
"673",0.514101781843806
"674",0.287238022994348
"675",0.383723544119538
"676",0.64623024835887
"677",0.343978484615761
"678",0.756145758710292
"679",0.342314874773967
"680",0.44776222768931
"681",0.354896642940059
"682",0.165467530975724
"683",0.786501165775678
"684",0.525871795130356
"685",0.772937550482549
"686",0.361766017164637
"687",0.324747638020133
"688",0.79256857686139
"689",0.649297282069049
"690",0.282301829605972
"691",0.623723516146671
"692",0.226804815303034
"693",0.649572672849487
"694",0.215078591552319
"695",0.761626332593878
"696",0.43723658199041
"697",0.28553960951461
"698",0.328322343997004
"699",0.529143833384433
"700",0.300889289451128
"701",0.429301723017887
"702",0.449487667679872
"703",0.555759924040826
"704",0.852554645878014
"705",0.286394535922848
"706",0.429378924278144
"707",0.900688557051182
"708",0.492322905057402
"709",0.312850942654716
"710",0.98936744651427
"711",0.721698037367489
"712",0.418726102628172
"713",0.386155701816441
"714",0.256225890444943
"715",0.463810744254551
"716",0.620062510781499
"717",0.615264421885039
"718",0.763035332732559
"719",0.943248734759011
"720",0.878294853158534
"721",0.609770702113128
"722",0.983592030442268
"723",0.367594293111859
"724",0.168272979033059
"725",0.350523983398317
"726",0.286224828436158
"727",0.611310088069331
"728",0.286545010672446
"729",0.954696744125368
"730",0.734244415325499
"731",0.461322215327365
"732",0.554493401830777
"733",0.488132807924655
"734",0.330285246244063
"735",0.526144553204151
"736",0.249818285508454
"737",0.727960194922948
"738",0.980463344307975
"739",0.733775261016109
"740",0.411775139901384
"741",0.17038834615485
"742",1.16013687841461
"743",0.391437838427428
"744",0.5600776778223
"745",0.157110403465933
"746",0.372275802216225
"747",0.276792025781664
"748",0.496504223050565
"749",0.786865363386387
"750",0.435698003897555
"751",0.333345760787893
"752",0.606993981029727
"753",0.416432304799872
"754",0.285565305106986
"755",0.586787155955167
"756",0.230195429991399
"757",0.236867014138701
"758",0.757726648658972
"759",0.704548052276816
"760",0.429355730884321
"761",0.378099684616799
"762",0.434636342323029
"763",0.142106830839995
"764",0.264436317384903
"765",0.769444164243156
"766",0.481845631114151
"767",0.407835494453795
"768",0.344265871057482
"769",0.293882315898891
"770",0.546703103852504
"771",0.491648458449098
"772",0.569941617366205
"773",0.241240567854284
"774",0.712470743063634
"775",0.529229039700165
"776",0.332334654596536
"777",0.266782055024059
"778",0.336153003030397
"779",0.408166778429081
"780",0.77384871035858
"781",0.331779999720073
"782",0.409502033782206
"783",0.464892514264651
"784",0.509187997025442
"785",0.724085771210239
"786",0.634589740551921
"787",0.703561289646771
"788",0.52279520141758
"789",0.445164738362901
"790",0.660555250542478
"791",0.61977438270605
"792",0.730723787708739
"793",0.476043275925644
"794",0.815827447136103
"795",0.600666033814207
"796",0.688767475837434
"797",0.429332357360583
"798",0.261776541135772
"799",0.671053722971811
"800",0.982622911373947
"801",0.331952313710534
"802",0.241765920472606
"803",0.804677212025283
"804",0.741792641930925
"805",0.301413156620654
"806",0.99207119919021
"807",0.593129408101645
"808",0.626009908209791
"809",0.455695345904472
"810",0.813510443668383
"811",0.41915307990807
"812",0.441475735185566
"813",0.328537607929606
"814",0.571388474173791
"815",0.395928952584826
"816",0.847889945225131
"817",0.400874831795193
"818",0.402876959071665
"819",0.328362383071761
"820",0.468501515729053
"821",0.156976516978866
"822",0.681425769723686
"823",0.294920322281449
"824",0.287873614553623
"825",0.507339859763318
"826",0.197202149583049
"827",0.778259455326997
"828",0.590540653829365
"829",0.81845042385332
"830",0.401509122951922
"831",0.330570946843848
"832",0.76652918568307
"833",0.365312715230662
"834",0.26443293726275
"835",0.44588986678541
"836",0.3908099479103
"837",0.397345786526872
"838",0.451123697917668
"839",0.511521497161209
"840",0.268740523110697
"841",0.270240049210087
"842",0.534312934590837
"843",0.351089627622551
"844",0.655949417829685
"845",0.722787674458112
"846",0.238102999183795
"847",0.735826053495753
"848",0.347120317660182
"849",0.603702382196979
"850",0.342803933251049
"851",0.41923012079164
"852",0.767348639981406
"853",0.27760015847407
"854",0.728416509719059
"855",0.285964369724797
"856",0.401157579424716
"857",0.504955972832265
"858",0.411940622516395
"859",0.613183787908328
"860",0.517898930957891
"861",0.54757980244822
"862",1.14006999841211
"863",0.400264366555315
"864",0.433874390861738
"865",0.817952327885278
"866",0.170694644470116
"867",0.301769811284787
"868",0.596550803778878
"869",0.926037617467432
"870",1.00428334391037
"871",0.915834734604851
"872",0.359151676768627
"873",0.287212073263535
"874",0.426886732787053
"875",0.421812585893024
"876",0.293368161613818
"877",0.593109293128526
"878",0.791199652258815
"879",0.340796708473479
"880",0.262914609748447
"881",0.765997488095814
"882",0.365229306309364
"883",0.615997395935287
"884",0.318132005281829
"885",0.348694552333976
"886",0.611540315487058
"887",0.454026736834177
"888",0.265782503342455
"889",0.75768447007185
"890",0.548684028356687
"891",0.557148566772379
"892",0.309967572274906
"893",1.03047085240362
"894",0.242596430669198
"895",0.59474181401912
"896",0.185408726199251
"897",0.2792821645223
"898",0.304085109287974
"899",0.444319094740017
"900",0.667672137165309
"901",0.591304947978844
"902",0.171763818139275
"903",0.252806722523382
"904",0.25565490525662
"905",0.309832229724145
"906",0.20543671559868
"907",0.984135797735798
"908",1.0606689471817
"909",0.17412336200778
"910",0.671826728694987
"911",0.253927243862997
"912",0.219446947703775
"913",0.38995011196423
"914",0.272105269086202
"915",1.00636889145886
"916",0.60316682564658
"917",0.293055424096092
"918",0.460247273526083
"919",0.442529924374228
"920",0.407767717895943
"921",0.883337933925641
"922",0.661856756776266
"923",0.332427687903298
"924",0.515486167188662
"925",0.26228008837149
"926",0.927399225079939
"927",0.510574962333926
"928",0.340143639275906
"929",0.585969408013961
"930",0.646449015893609
"931",0.243774630469877
"932",0.891489812512846
"933",0.437419420076404
"934",0.625061900954552
"935",0.896686937970711
"936",0.614448641212075
"937",0.409187413734635
"938",0.134339959182476
"939",0.687987646113108
"940",0.980047515724097
"941",0.488810916571677
"942",0.252466577673493
"943",0.283582145807409
"944",0.635327567131715
"945",0.421367897346711
"946",0.771535526429226
"947",0.149437500840835
"948",0.375645480014695
"949",0.290260104121091
"950",0.437784916839786
"951",0.350774024359302
"952",0.602791379704614
"953",0.286358644925544
"954",0.33770256112352
"955",0.200263107638833
"956",0.261167843124709
"957",0.557541895394853
"958",0.284008019786348
"959",0.751999929002899
"960",0.598576422076469
"961",0.655054235826306
"962",0.56639695534982
"963",0.394971982057057
"964",0.31129541470771
"965",0.380838975468485
"966",0.471982912752402
"967",0.179398649955428
"968",0.195119515837939
"969",0.674675824819654
"970",0.621630961423925
"971",0.395739696146089
"972",0.219432174740691
"973",0.275102562769381
"974",0.791701897689059
"975",0.7607348992619
"976",0.382439170854433
"977",0.384781566621843
"978",0.355585466865835
"979",0.197084657773023
"980",0.732966621134459
"981",0.319065051951646
"982",0.636134580958654
"983",0.548542964027775
"984",0.391836490758324
"985",0.540969895010431
"986",0.305599081048286
"987",0.436207303375846
"988",0.41094214898548
"989",0.477808110202172
"990",0.431695761012342
"991",0.440253548928356
"992",0.797672678419223
"993",0.838518553509667
"994",0.707732063224714
"995",0.760634430175243
"996",0.272705786052586
"997",0.651815335595174
"998",0.266756755351234
"999",0.285977284156519
"1000",0.392507786190782
"1001",0.313860650830533
"1002",0.494513945869856
"1003",0.397808730064781
"1004",0.262819291288874
"1005",0.282169969301027
"1006",1.08628932627931
"1007",0.901856077265479
"1008",0.415804170035011
"1009",0.656942791833169
"1010",0.926087865168184
"1011",0.53475961807378
"1012",0.283443823605689
"1013",0.673512329311515
"1014",0.379851525935237
"1015",0.275717413411178
"1016",0.389825849492606
"1017",0.553777979370867
"1018",0.661666927973349
"1019",0.214284010752556
"1020",1.06286821227155
"1021",0.628515217744146
"1022",0.450391172906044
"1023",0.945269210633087
"1024",0.830018452408727
"1025",0.162805857221448
"1026",0.776430001399246
"1027",0.768292105660055
"1028",1.00041602510714
"1029",0.441293260582929
"1030",0.445197899056908
"1031",0.484451130129597
"1032",0.216522680558362
"1033",0.292059931094489
"1034",0.65145433762702
"1035",0.712966730446963
"1036",0.630231625413265
"1037",0.356460697308084
"1038",0.339982087845194
"1039",0.564039057620786
"1040",0.30221052833673
"1041",0.292870552406261
"1042",0.335746753828219
"1043",0.279575783745982
"1044",0.681571631772956
"1045",0.782036607642613
"1046",0.5873692654433
"1047",0.242681762083279
"1048",0.295009764587272
"1049",0.617379114436054
"1050",0.303766281595535
"1051",0.210872824813079
"1052",0.604060904035814
"1053",0.348951791263733
"1054",0.541371271211533
"1055",0.649266567160718
"1056",0.809241434468775
"1057",0.900534249201204
"1058",0.733321719075929
"1059",0.658356226423584
"1060",0.887264207108318
"1061",0.348922187162375
"1062",0.571825075515824
"1063",0.339438318909249
"1064",0.571957407762119
"1065",0.666310257561641
"1066",0.595181005286161
"1067",0.420034645934944
"1068",0.391726865869445
"1069",0.795720830593788
"1070",1.01210264843015
"1071",0.315386868883007
"1072",0.567583819093594
"1073",0.361204756286913
"1074",0.41662329763447
"1075",0.486559126614935
"1076",0.506266389810703
"1077",0.273951481169826
"1078",0.63924854208502
"1079",0.754791167605069
"1080",0.850695552393267
"1081",0.284881279187089
"1082",0.315093963897148
"1083",0.260106089524569
"1084",0.411234578572336
"1085",0.841650367025945
"1086",0.40636588455026
"1087",0.374964993754357
"1088",0.484229786344493
"1089",0.251400768450229
"1090",0.184905546439489
"1091",0.477227274162046
"1092",0.410123775864913
"1093",0.716041113823458
"1094",0.430996848961783
"1095",0.301743951711582
"1096",0.516431546089328
"1097",0.469685479685439
"1098",0.874083936798546
"1099",0.47016116314605
"1100",0.652810014023653
"1101",0.439401235817218
"1102",0.776656375046957
"1103",0.824792557179781
"1104",0.713643629474035
"1105",0.622351890566104
"1106",0.473833862775796
"1107",0.6004120819537
"1108",0.865140911853129
"1109",0.461902244091151
"1110",0.403088851193324
"1111",0.37136636411743
"1112",0.325846964291685
"1113",0.683480380054123
"1114",0.511168306036844
"1115",0.827920378430172
"1116",0.816059525671893
"1117",0.334668098897548
"1118",0.152566877337473
"1119",0.850840418427632
"1120",0.540988971282405
"1121",0.538212180036579
"1122",0.418584677719879
"1123",0.552009612097094
"1124",0.758062829571826
"1125",0.633708189394556
"1126",0.534217945486015
"1127",0.643716765462655
"1128",0.258822039735516
"1129",0.439425587424262
"1130",0.656671935098426
"1131",0.373114283316099
"1132",0.338641463001933
"1133",0.500009494456633
"1134",0.495069518957333
"1135",0.41721154815577
"1136",0.614627549865294
"1137",0.37514381447063
"1138",0.670162004818649
"1139",0.361377215745907
"1140",0.741364743706469
"1141",0.375878432182889
"1142",0.2695061095347
"1143",0.329211925714228
"1144",0.276807371234874
"1145",0.899914870216334
"1146",0.22701675798823
"1147",0.288187042808738
"1148",0.338013785139832
"1149",0.229387123854113
"1150",0.846151046846453
"1151",0.618653068788559
"1152",1.19697847199979
"1153",0.273762395302291
"1154",0.639786894977539
"1155",0.601657307101897
"1156",0.321086963891236
"1157",0.470955374884782
"1158",0.487285132670351
"1159",0.370572067534342
"1160",0.453780332040588
"1161",0.301944791980181
"1162",0.363885127196232
"1163",0.543638738956711
"1164",0.608106258269564
"1165",0.382419374466098
"1166",0.659866479333839
"1167",0.402889357695072
"1168",0.251351774955126
"1169",0.609932694047233
"1170",0.467053452738513
"1171",0.245222485564325
"1172",0.302039132615938
"1173",1.0649591681894
"1174",0.428413879015999
"1175",0.621926793997645
"1176",0.88720955513466
"1177",0.442573745717152
"1178",0.71089242342763
"1179",0.549929730034004
"1180",0.281068683072035
"1181",0.224376678982988
"1182",0.615028708174116
"1183",0.574475235837349
"1184",0.366768319720417
"1185",1.18146868506059
"1186",0.387678510293291
"1187",0.717449787181915
"1188",0.465806473186462
"1189",0.256100499916365
"1190",0.844029111465358
"1191",0.627128426619291
"1192",0.302051344688377
"1193",1.15809894890421
"1194",0.822396918185663
"1195",0.425955224795119
"1196",0.965137862688517
"1197",0.333538231420915
"1198",0.691980190466868
"1199",0.547390965229633
"1200",0.406973170191479
"1201",0.207837696314161
"1202",0.518443577724908
"1203",0.943434796173446
"1204",0.417593290794064
"1205",0.816451070235743
"1206",0.707264978562687
"1207",0.192284850405062
"1208",0.684331800366519
"1209",0.251668761752842
"1210",0.246553083291771
"1211",0.651340277695121
"1212",0.301047388492937
"1213",0.532339250007541
"1214",0.737181440557007
"1215",0.428226776358291
"1216",0.380021228289875
"1217",0.700228994854822
"1218",0.572749642359004
"1219",0.373153261250545
"1220",0.440426879561217
"1221",0.372599924688865
"1222",0.277538601239092
"1223",0.363723919182553
"1224",0.86196050537543
"1225",0.688439889495853
"1226",0.463475398681965
"1227",0.346182494837982
"1228",0.379451944366675
"1229",0.595698900217798
"1230",0.723782515434786
"1231",0.502770220416375
"1232",0.386426787078004
"1233",0.684446378777764
"1234",0.406331066512418
"1235",0.245342641259372
"1236",0.863477473155921
"1237",0.586164941370827
"1238",0.512225560633994
"1239",0.632352302690166
"1240",0.727341441519156
"1241",0.210276277082341
"1242",0.219449201660141
"1243",0.372187598262725
"1244",0.668957809243123
"1245",0.372851446412779
"1246",0.26539351153452
"1247",0.403278264322435
"1248",0.518481422134949
